date,artist,song,pos,pos_prev,pos_peak,weeks
2011-08-13,Enrique Iglesias With Usher Featuring Lil Wayne,Dirty Dancer,90,82,18,12
2011-12-31,Drake Featuring Lil Wayne,The Motto,29,30,18,5
2011-03-05,Jay Sean Featuring Lil Wayne,Hit The Lights,78,18,18,2
2011-12-31,Beyonce,Love On Top,94,98,20,5
2011-06-18,Lauren Alaina,Like My Mother Does,60,20,20,2
2011-11-19,Coldplay Featuring Rihanna,Princess Of China,76,20,20,2
2011-07-16,Dia Frampton,Inventing Shadows,20,0,20,1
2011-10-22,Jake Owen,Barefoot Blue Jean Night,42,39,21,24
2011-08-13,Selena Gomez & The Scene,Who Says,72,64,21,20
2011-12-10,Alexandra Stan,Mr. Saxobeat,44,39,21,20
2011-12-17,Drake,Marvins Room,99,0,21,18
2011-12-31,Blake Shelton,God Gave Me You,48,41,22,23
2011-08-20,Lil Wayne Featuring Rick Ross,John,93,89,22,20
2011-09-17,Luke Bryan,Country Girl (Shake It For Me),55,34,22,20
2011-12-31,Gavin DeGraw,Not Over You,22,24,22,19
2011-12-31,Luke Bryan,I Don't Want This Night To End,23,25,22,12
2011-05-21,Glee Cast,I Feel Pretty / Unpretty,85,22,22,2
2011-07-30,The Script,For The First Time,46,45,23,29
2011-11-19,Rodney Atkins,Take A Back Road,50,42,23,23
2011-07-02,Jessie J Featuring B.o.B,Price Tag,43,34,23,20
2011-06-11,Colbie Caillat,I Do,95,97,23,9
2011-03-12,Kanye West Jay Z,H*A*M,95,93,23,7
2011-04-02,Glee Cast Featuring Gwyneth Paltrow,Landslide,70,23,23,2
2012-12-29,Gotye Featuring Kimbra,Somebody That I Used To Know,48,46,1,50
2012-12-29,Carly Rae Jepsen,Call Me Maybe,45,45,1,43
2012-12-15,Flo Rida,Whistle,48,41,1,29
2012-12-29,Maroon 5,One More Night,5,5,1,26
2012-03-03,Whitney Houston,How Will I Know,49,0,1,24
2012-07-28,Katy Perry,Part Of Me,43,41,1,22
2012-03-03,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),25,35,1,20
2012-03-03,Whitney Houston,Greatest Love Of All,36,41,1,20
2012-12-29,Taylor Swift,We Are Never Ever Getting Back Together,27,25,1,19
2012-12-29,Rihanna,Diamonds,2,2,1,12
2012-12-29,Bruno Mars,Locked Out Of Heaven,1,1,1,11
2012-12-01,Maroon 5 Featuring Wiz Khalifa,Payphone,46,39,2,31
2012-12-01,Katy Perry,Wide Awake,48,41,2,26
2012-08-25,Justin Bieber,Boyfriend,60,53,2,20
2012-12-29,PSY,Gangnam Style,18,11,2,15
2012-12-29,Ke$ha,Die Young,4,3,2,12
2012-12-29,fun.,Some Nights,9,8,3,43
2012-10-06,The Wanted,Glad You Came,49,46,3,37
2012-12-29,The Lumineers,Ho Hey,3,4,3,28
2012-12-29,One Direction,Live While We're Young,78,74,3,11
2012-12-29,Taylor Swift,I Knew You Were Trouble.,10,15,3,9
2012-10-20,One Direction,What Makes You Beautiful,44,37,4,34
2012-09-22,Flo Rida Featuring Sia,Wild Ones,46,36,5,36
2012-09-29,Nicki Minaj,Starships,48,34,5,31
2012-12-29,P!nk,Blow Me (One Last Kiss),44,35,5,24
2012-12-22,Neon Trees,Everybody Talks,43,33,6,39
2012-12-29,Justin Bieber Featuring Big Sean,As Long As You Love Me,28,27,6,26
2012-12-29,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),11,10,6,20
2012-12-29,Flo Rida,I Cry,6,6,6,12
2012-11-17,Taylor Swift,Red,89,0,6,4
2012-12-29,Alex Clare,Too Close,24,20,7,38
2012-12-29,Phillip Phillips,Home,8,7,7,25
2012-12-29,Taylor Swift,Begin Again,75,78,7,11
2012-12-29,Justin Bieber Featuring Nicki Minaj,Beauty And A Beat,7,9,7,10
2012-11-17,Jason Mraz,I Won't Give Up,43,49,8,44
2012-12-22,Owl City & Carly Rae Jepsen,Good Time,47,39,8,24
2012-12-29,Adele,Skyfall,72,61,8,11
2012-09-29,Usher,Scream,50,36,9,21
2012-09-29,Train,Drive By,45,40,10,36
2012-12-29,Chris Brown,Don't Wake Me Up,29,28,10,25
2012-07-14,Chris Brown,Turn Up The Music,100,94,10,20
2012-04-14,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',87,0,10,6
2012-09-01,Pitbull,Back In Time,79,75,11,20
2012-07-07,B.o.B,So Good,99,94,11,18
2012-12-29,Alicia Keys Featuring Nicki Minaj,Girl On Fire,16,12,11,15
2012-08-18,Calvin Harris,Feel So Close,37,38,12,26
2012-11-10,Cher Lloyd,Want U Back,73,68,12,20
2012-12-15,Jason Aldean,Take A Little Ride,85,84,12,20
2012-12-29,"Kanye West, Jay-Z, Big Sean",Clique,22,22,12,15
2012-12-29,Swedish House Mafia Featuring John Martin,Don't You Worry Child,12,14,12,13
2012-12-29,will.i.am & Britney Spears,Scream & Shout,15,13,12,3
2012-11-24,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy,47,41,13,32
2012-12-29,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,13,21,13,11
2012-11-03,Taylor Swift,State Of Grace,13,0,13,1
2012-12-29,P!nk,Try,14,16,14,8
2012-12-08,Nicki Minaj,Pound The Alarm,88,83,15,18
2012-12-29,Hunter Hayes,Wanted,37,34,16,34
2012-11-24,Demi Lovato,Give Your Heart A Break,49,45,16,32
2012-08-18,Karmin,Brokenhearted,43,47,16,22
2012-12-29,Florida Georgia Line Featuring Nelly,Cruise,20,17,16,18
2012-09-29,Taylor Swift,Ronan,36,16,16,2
2012-12-29,Ed Sheeran,The A Team,17,18,17,23
2012-07-21,Usher,Climax,53,47,17,20
2012-09-22,Wiz Khalifa,"Work Hard, Play Hard",42,41,17,20
2012-10-06,Calvin Harris Featuring Ne-Yo,Let's Go,51,39,17,20
2012-12-29,Miguel,Adorn,23,23,17,20
2012-08-18,Jennifer Lopez Featuring Pitbull,Dance Again,90,90,17,18
2012-12-29,Kendrick Lamar,Swimming Pools (Drank),21,19,17,18
2012-06-23,Justin Bieber,Die In Your Arms,92,17,17,2
2012-07-21,Carrie Underwood,Good Girl,63,54,18,20
2012-09-22,B.o.B Featuring Taylor Swift,Both Of Us,83,81,18,19
2012-12-29,Imagine Dragons,It's Time,19,24,19,28
2012-08-11,Eric Church,Springsteen,48,45,19,22
2012-06-30,Taylor Swift,Eyes Open,93,87,19,13
2012-12-15,Carrie Underwood,Blown Away,49,42,20,22
2012-12-08,Train,50 Ways To Say Goodbye,44,28,20,20
2012-03-17,Far*East Movement Featuring Justin Bieber,Live My Life,21,0,21,1
2012-11-03,Little Big Town,Pontoon,74,67,22,20
2012-12-29,Nicki Minaj,Va Va Voom,26,26,22,9
2012-07-14,Justin Bieber Featuring Ludacris,All Around The World,96,0,22,3
2012-10-13,Kenny Chesney,Come Over,74,71,23,20
2012-12-29,Mumford & Sons,I Will Wait,34,33,23,19
2012-11-17,2 Chainz Featuring Drake,No Lie,49,46,24,26
2012-07-21,Rihanna Featuring Chris Brown,Birthday Cake,80,75,24,20
2012-12-29,Enrique Iglesias Featuring Sammy Adams,Finally Found You,100,92,24,14
2012-09-08,Gym Class Heroes Featuring Ryan Tedder,The Fighter,88,81,25,15
2012-12-08,Cassadee Pope,Over You,25,0,25,1
2012-09-08,Havana Brown Featuring Pitbull,We Run The Night,44,35,26,22
2012-02-25,Glee Cast Featuring 2Cellos,Smooth Criminal,93,26,26,2
2012-05-05,Glee Cast,Somebody That I Used To Know,77,26,26,2
2012-12-01,Lee Brice,Hard To Love,45,34,27,23
2012-12-29,50 Cent Featuring Eminem & Adam Levine,My Life,99,80,27,3
2012-07-21,Kirko Bangz,Drank In My Cup,45,44,28,22
2012-02-04,Glee Cast,Without You,28,0,28,1
2012-07-07,Kip Moore,Somethin' 'Bout A Truck,47,39,29,20
2012-08-11,Eli Young Band,Even If It Breaks Your Heart,43,41,29,20
2012-12-29,Luke Bryan,Kiss Tomorrow Goodbye,59,58,29,17
2012-12-29,Juicy J Featuring Lil Wayne & 2 Chainz,Bandz A Make Her Dance,35,30,29,14
2012-10-06,Linkin Park,Burn It Down,66,66,30,23
2012-05-19,Taylor Swift Featuring The Civil Wars,Safe & Sound,86,77,30,17
2013-11-16,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,50,46,1,39
2013-11-02,P!nk Featuring Nate Ruess,Just Give Me A Reason,48,46,1,36
2013-12-28,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,25,24,1,35
2013-12-28,Lorde,Royals,5,4,1,24
2013-11-30,Bon Jovi,Livin' On A Prayer,25,0,1,22
2013-07-13,Baauer,Harlem Shake,70,64,1,20
2013-12-28,Katy Perry,Roar,12,12,1,19
2013-12-28,Miley Cyrus,Wrecking Ball,8,5,1,17
2013-12-28,Eminem Featuring Rihanna,The Monster,1,1,1,7
2013-12-14,Justin Timberlake,Mirrors,50,47,2,42
2013-11-16,Daft Punk Featuring Pharrell Williams,Get Lucky,48,39,2,29
2013-12-14,Miley Cyrus,We Can't Stop,45,49,2,26
2013-12-28,One Direction,Best Song Ever,94,0,2,19
2013-12-28,Pitbull Featuring Ke$ha,Timber,2,2,2,10
2013-09-28,Rihanna Featuring Mikky Ekko,Stay,49,49,3,32
2013-07-20,Justin Timberlake Featuring JAY Z,Suit & Tie,44,47,3,26
2013-12-28,OneRepublic,Counting Stars,3,3,3,26
2013-12-28,Eminem,Berzerk,78,73,3,16
2013-12-28,Avicii,Wake Me Up!,7,6,4,25
2013-12-28,Jay Z Featuring Justin Timberlake,Holy Grail,28,22,4,23
2013-12-28,Drake Featuring Majid Jordan,"Hold On, We're Going Home",11,10,4,19
2013-12-28,Lady Gaga,Applause,20,19,4,18
2013-11-16,Michael Jackson,Thriller,42,0,4,15
2013-12-28,A Great Big World & Christina Aguilera,Say Something,4,8,4,6
2013-11-02,Bruno Mars,Treasure,44,33,5,23
2013-08-03,PSY,Gentleman,95,94,5,15
2013-11-09,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone),45,34,6,44
2013-12-28,Imagine Dragons,Demons,6,7,6,34
2013-12-28,Lana Del Rey & Cedric Gervais,Summertime Sadness,49,44,6,23
2013-07-20,Drake,Started From The Bottom,41,44,6,22
2013-09-21,Selena Gomez,Come & Get It,46,34,6,22
2013-12-28,Ylvis,The Fox,92,88,6,15
2013-12-28,One Direction,Story Of My Life,10,11,6,7
2013-08-31,Icona Pop Featuring Charli XCX,I Love It,51,34,7,29
2013-12-28,Eminem,Rap God,34,39,7,9
2013-11-16,Zedd Featuring Foxes,Clarity,44,41,8,33
2013-12-28,Capital Cities,Safe And Sound,45,34,8,33
2013-07-20,Pitbull Featuring Christina Aguilera,Feel This Moment,42,39,8,24
2013-11-30,Lady Gaga,Dope,71,8,8,2
2013-10-05,Ariana Grande Featuring Mac Miller,The Way,47,35,9,26
2013-06-29,Lil Wayne Featuring Drake & Future,Love Me,47,40,9,22
2013-12-28,Passenger,Let Her Go,9,9,9,20
2013-10-26,Maroon 5,Love Somebody,45,39,10,21
2013-07-27,Demi Lovato,Heart Attack,60,48,10,20
2013-10-19,Macklemore & Ryan Lewis Featuring Mary Lambert,Same Love,47,32,11,30
2013-12-28,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",23,18,21,11,13
2013-12-07,One Direction,Diana,11,0,11,1
2013-08-31,Blake Shelton Featuring Pistol Annies & Friends,Boys 'round Here,48,46,12,21
2013-12-21,Britney Spears,Work B**ch!,75,80,12,12
2013-12-28,Kanye West,Bound 2,76,60,12,4
2013-12-07,One Direction,Midnight Memories,12,0,12,1
2013-08-17,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),43,38,13,26
2013-12-28,Ellie Goulding,Burn,13,16,13,15
2013-04-20,One Direction,One Way Or Another (Teenage Kicks),99,84,13,8
2013-12-28,Lady Gaga Featuring R. Kelly,Do What U Want,16,18,13,8
2013-10-26,Justin Bieber,Heartbreaker,13,77,13,2
2013-12-28,Pentatonix,Little Drummer Boy,51,13,13,2
2013-12-28,The Neighbourhood,Sweater Weather,14,15,14,27
2013-12-28,Katy Perry,Unconditionally,17,14,14,8
2013-08-17,Darius Rucker,Wagon Wheel,49,46,15,26
2013-12-28,Luke Bryan,That's My Kind Of Night,53,50,15,18
2013-09-07,Mariah Carey Featuring Miguel,#Beautiful,95,86,15,16
2013-12-28,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,White Walls,15,17,15,13
2013-10-19,Calvin Harris Featuring Ellie Goulding,I Need Your Love,49,40,16,25
2013-12-28,Eminem,Survival,96,85,16,10
2013-07-20,2 Chainz & Wiz Khalifa,We Own It (Fast & Furious),86,75,16,7
2013-07-20,will.i.am Featuring Justin Bieber,#thatPOWER,85,71,17,16
2013-12-28,Katy Perry Featuring Juicy J,Dark Horse,22,36,17,13
2013-09-14,Luke Bryan,Crash My Party,50,38,18,21
2013-09-21,Jason Derulo,The Other Side,50,39,18,21
2013-10-19,Kanye West Featuring Cam'ron & Consequence,Gone,18,0,18,1
2013-09-14,J. Cole Featuring Miguel,Power Trip,47,42,19,29
2013-06-01,Rihanna,Pour It Up,61,53,19,20
2013-09-07,Hunter Hayes,I Want Crazy,41,30,19,20
2013-12-28,Zedd Featuring Hayley Williams,Stay The Night,19,20,19,13
2013-12-28,YG Featuring Jeezy & Rich Homie Quan,My Hitta,21,23,19,11
2013-10-19,Maejor Ali Featuring Juicy J & Justin Bieber,Lolly,96,73,19,3
2013-06-01,fun.,Carry On,55,47,20,20
2013-06-22,Miranda Lambert,Mama's Broken Heart,60,58,20,20
2013-09-07,Rocko Featuring Future & Rick Ross,U.O.E.N.O.,55,53,20,20
2013-08-03,Avril Lavigne,Here's To Never Growing Up,94,78,20,15
2013-12-28,Drake Featuring 2 Chainz & Big Sean,All Me,40,37,20,12
2013-08-24,Wale Featuring Tiara Thomas Or Rihanna,Bad,45,40,21,26
2013-09-28,Ariana Grande,Baby I,60,94,21,3
2013-10-12,Lana Del Rey,Young And Beautiful,83,79,22,21
2013-07-27,Tim McGraw With Taylor Swift,Highway Don't Care,56,47,22,20
2013-09-21,Ciara,Body Party,53,53,22,20
2013-12-21,Bruno Mars,Gorilla,98,82,22,15
2013-12-28,Chris Brown Featuring Nicki Minaj,Love More,31,27,23,21
2013-12-28,Lorde,Team,23,32,23,12
2013-10-12,Phillip Phillips,"Gone, Gone, Gone",42,35,24,30
2013-06-08,Blake Shelton,Sure Be Cool If You Did,75,69,24,20
2013-10-05,Randy Houser,Runnin' Outta Moonlight,67,64,24,20
2013-12-07,Paramore,Still Into You,37,29,24,20
2013-12-28,Bastille,Pompeii,24,29,24,18
2013-12-28,Justin Bieber,All That Matters,84,53,24,3
2013-11-23,Thomas Rhett,It Goes Like This,45,30,25,22
2013-06-15,Olly Murs Featuring Flo Rida,Troublemaker,75,70,25,20
2013-07-20,Emeli Sande,Next To Me,65,57,25,20
2013-11-23,Robin Thicke Featuring Kendrick Lamar,Give It 2 U,94,73,25,12
2014-12-06,Pharrell Williams,Happy,50,37,1,47
2014-12-13,Iggy Azalea Featuring Charli XCX,Fancy,44,48,1,39
2014-12-27,MAGIC!,Rude,43,42,1,34
2014-06-07,Michael Jackson,Billie Jean,14,0,1,25
2014-12-27,Meghan Trainor,All About That Bass,7,3,1,23
2014-12-27,Taylor Swift,Shake It Off,10,6,1,17
2014-12-27,Taylor Swift,Blank Space,1,1,1,7
2014-12-27,Sam Smith,Stay With Me,25,23,2,36
2014-11-01,Ariana Grande Featuring Iggy Azalea,Problem,44,40,2,25
2014-05-17,Beyonce Featuring Jay Z,Drunk In Love,51,42,2,20
2014-12-27,Nicki Minaj,Anaconda,55,55,2,19
2014-12-27,Hozier,Take Me To Church,2,2,2,18
2014-08-16,Jason Derulo Featuring 2 Chainz,Talk Dirty,42,42,3,33
2014-12-27,Tove Lo,Habits (Stay High),15,11,3,29
2014-12-27,Iggy Azalea Featuring Rita Ora,Black Widow,30,30,3,24
2014-12-27,"Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,19,19,3,20
2014-12-27,Maroon 5,Animals,8,4,3,17
2014-12-27,Mark Ronson Featuring Bruno Mars,Uptown Funk!,3,5,3,5
2014-09-20,DJ Snake & Lil Jon,Turn Down For What,46,47,4,37
2014-11-29,Nico & Vinz,Am I Wrong,40,36,4,31
2014-12-13,Ariana Grande Featuring Zedd,Break Free,42,42,4,22
2014-12-27,Meghan Trainor,Lips Are Movin,4,8,4,8
2014-10-04,Jason Derulo Featuring Snoop Dogg,Wiggle,49,51,5,21
2014-12-27,Sam Smith,I'm Not The Only One,5,7,5,15
2014-12-27,Jeremih Featuring YG,Don't Tell 'Em,29,25,6,25
2014-11-29,Maroon 5,Maps,42,39,6,22
2014-12-27,Bobby Shmurda,Hot Boy,24,21,6,20
2014-12-27,Ed Sheeran,Thinking Out Loud,6,24,6,10
2014-12-27,Selena Gomez,The Heart Wants What It Wants,13,12,6,6
2014-11-15,Disclosure Featuring Sam Smith,Latch,45,43,7,33
2014-09-27,Calvin Harris,Summer,50,43,7,26
2014-12-27,Ariana Grande & The Weeknd,Love Me Harder,9,10,7,10
2014-12-27,Sia,Chandelier,34,31,8,32
2014-12-06,Charli XCX,Boom Clap,49,47,8,25
2014-08-09,Justin Timberlake,Not A Bad Thing,48,38,8,22
2014-12-27,Nick Jonas,Jealous,11,9,8,14
2014-10-04,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,46,47,9,36
2014-12-27,Ed Sheeran,Don't,17,17,9,27
2014-09-27,Michael Jackson & Justin Timberlake,Love Never Felt So Good,88,81,9,20
2014-03-29,Soko,We Might Be Dead By Tomorrow,9,0,9,1
2014-12-27,Clean Bandit Featuring Jess Glynne,Rather Be,36,36,10,27
2014-11-08,Coldplay,A Sky Full Of Stars,44,37,10,26
2014-08-23,Paramore,Ain't It Fun,49,41,10,24
2014-12-06,Florida Georgia Line,Dirt,79,67,11,20
2014-12-27,Big Sean Featuring E-40,I Don't F**k With You,14,14,11,12
2014-12-06,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,Bailando,46,44,12,30
2014-12-20,Jason Aldean,Burnin' It Down,79,74,12,20
2014-12-27,I LOVE MAKONNEN Featuring Drake,Tuesday,16,16,12,12
2014-12-27,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,12,32,12,7
2014-12-27,James Newton Howard Featuring Jennifer Lawrence,The Hanging Tree,23,15,12,3
2014-12-27,Echosmith,Cool Kids,46,39,13,23
2014-09-06,Ed Sheeran,Sing,78,81,13,20
2014-12-27,One Direction,Steal My Girl,70,63,13,11
2014-12-27,Beyonce,7/11,20,13,13,3
2014-12-27,Jason Derulo,Trumpets,31,27,14,29
2014-08-30,MKTO,Classic,43,34,14,27
2014-08-09,Luke Bryan,Play It Again,55,57,14,20
2014-08-23,Rixton,Me And My Broken Heart,62,59,14,20
2014-12-27,Mr. Probz,Waves,18,18,14,17
2014-06-21,Coldplay,Magic,97,84,14,14
2014-01-04,Brenda Lee,Rockin' Around The Christmas Tree,50,0,14,12
2014-10-04,OneRepublic,Love Runs Out,61,54,15,20
2014-06-07,Shakira Featuring Rihanna,Can't Remember To Forget You,100,93,15,19
2014-12-27,Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,33,33,16,22
2014-11-01,Becky G,Shower,61,55,16,20
2014-11-29,5 Seconds Of Summer,Amnesia,72,67,16,20
2014-12-27,Rae Sremmurd,No Type,22,20,16,12
2014-05-24,The Chainsmokers,#SELFIE,95,79,16,11
2014-08-23,Katy Perry,Birthday,97,97,17,18
2014-07-05,Lana Del Rey,West Coast,100,0,17,2
2014-12-13,Jennifer Lopez Featuring Iggy Azalea Or Pitbull,Booty,75,94,18,9
2014-11-08,Taylor Swift,Out Of The Woods,77,18,18,2
2014-07-19,Naughty Boy Featuring Sam Smith,La La La,77,70,19,20
2014-10-18,Miranda Lambert Duet With Carrie Underwood,Somethin' Bad,60,57,19,20
2014-12-27,Calvin Harris Featuring John Newman,Blame,21,22,19,14
2014-06-21,Brantley Gilbert,Bottoms Up,38,41,20,25
2014-08-16,Trey Songz,Na Na,49,45,21,28
2014-12-27,Fall Out Boy,Centuries,26,26,22,14
2014-12-13,Eminem Featuring Sia,Guts Over Fear,70,0,22,3
2014-06-14,Beyonce,Partition,46,44,23,21
2014-11-15,Kenny Chesney,American Kids,85,69,23,20
2014-12-27,Pitbull Featuring John Ryan,Fireball,88,72,23,19
2014-09-13,Pharrell Williams,Come Get It Bae,100,93,23,15
2014-11-01,Tinashe Featuring ScHoolboy Q,2 On,43,36,24,24
2014-08-30,5 Seconds Of Summer,She Looks So Perfect,74,86,24,20
2014-10-04,Nicki Minaj,Pills N Potions,89,73,24,18
2014-12-13,Katy Perry,This Is How We Do,95,91,24,18
2014-12-27,Carrie Underwood,Something In The Water,38,52,24,11
2014-07-19,Shawn Mendes,Life Of The Party,82,24,24,2
2014-08-02,5 Seconds Of Summer,Everything I Didn't Say,24,0,24,1
2014-08-23,Jake Owen,Beachin',67,68,26,20
2014-10-25,Lil Wayne Featuring Drake,Believe Me,87,81,26,20
2014-12-27,Pentatonix,"Mary, Did You Know?",48,38,26,4
2014-11-01,Jimmy Fallon Featuring will.i.am,EW!,89,26,26,2
2014-06-28,PSY Featuring Snoop Dogg,Hangover,26,0,26,1
2014-12-27,Chris Brown Featuring Usher & Rick Ross,New Flame,49,47,27,22
2014-10-11,Dierks Bentley,Drunk On A Plane,71,65,27,20
2014-12-27,Fergie,L.A.LOVE (la la),41,35,27,10
2014-12-27,O.T. Genasis,CoCo,27,28,27,4
2014-12-27,Iggy Azalea Featuring M0,Beg For It,28,29,28,8
2015-12-26,Wiz Khalifa Featuring Charlie Puth,See You Again,41,39,1,40
2015-12-26,OMI,Cheerleader,43,46,1,34
2015-12-26,The Weeknd,The Hills,6,5,1,29
2015-12-26,The Weeknd,Can't Feel My Face,15,16,1,27
2015-12-26,Justin Bieber,What Do You Mean?,4,4,1,15
2015-12-26,Adele,Hello,1,1,1,7
2015-12-26,Fetty Wap,Trap Queen,27,28,2,47
2015-11-14,Maroon 5,Sugar,49,46,2,42
2015-12-26,Drake,Hotline Bling,3,3,2,19
2015-12-26,Justin Bieber,Sorry,2,2,2,7
2015-10-31,The Weeknd,Earned It (Fifty Shades Of Grey),48,47,3,43
2015-12-26,Silento,Watch Me,26,18,3,42
2015-09-12,Ellie Goulding,Love Me Like You Do,48,46,3,34
2015-12-26,One Direction,Drag Me Down,46,33,3,19
2015-12-26,Major Lazer & DJ Snake Featuring MO,Lean On,17,20,4,36
2015-12-26,Shawn Mendes,Stitches,7,6,4,29
2015-12-26,Fetty Wap Featuring Remy Boyz,679,11,11,4,24
2015-06-20,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,76,75,4,20
2015-12-26,Justin Bieber,Love Yourself,5,7,4,4
2015-11-21,Jason Derulo,Want To Want Me,50,47,5,35
2015-12-26,Selena Gomez Featuring A$AP Rocky,Good For You,40,38,5,25
2015-11-28,Rachel Platten,Fight Song,47,40,6,31
2015-12-26,R. City Featuring Adam Levine,Locked Away,33,25,6,21
2015-12-19,Fetty Wap Featuring Monty,My Way,43,35,7,22
2015-12-26,Ariana Grande,Focus,24,17,7,6
2015-12-26,Skrillex & Diplo With Justin Bieber,Where Are U Now,38,31,8,41
2015-09-19,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",Hey Mama,43,35,8,24
2015-12-26,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,10,9,8,23
2015-07-04,Sam Smith,Lay Me Down,77,75,8,20
2015-12-26,Alessia Cara,Here,8,8,8,19
2015-10-10,Andy Grammer,"Honey, I'm Good.",48,38,9,31
2015-09-12,T-Wayne,Nasty Freestyle,58,52,9,20
2015-12-26,Selena Gomez,Same Old Love,9,10,9,13
2015-12-19,Ed Sheeran,Photograph,50,48,10,30
2015-08-01,Natalie La Rose Featuring Jeremih,Somebody,43,49,10,26
2015-12-26,Elle King,Ex's & Oh's,12,12,10,23
2015-12-26,One Direction,Perfect,32,27,10,8
2015-11-28,Demi Lovato,Cool For The Summer,81,72,11,20
2015-11-07,Fifth Harmony Featuring Kid Ink,Worth It,50,47,12,36
2015-09-05,Tove Lo,Talking Body,49,44,12,30
2015-12-26,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",Downtown,76,67,12,16
2015-12-26,Drake & Future,Jumpman,14,15,12,12
2015-10-03,Omarion Featuring Chris Brown & Jhene Aiko,Post To Be,48,40,13,37
2015-08-29,DJ Snake & AlunaGeorge,You Know You Like It,43,40,13,21
2015-06-27,Nick Jonas,Chains,54,43,13,20
2015-07-11,Ariana Grande,One Last Time,63,59,13,20
2015-12-26,Ellie Goulding,On My Mind,13,13,13,12
2015-06-20,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,65,60,14,20
2015-01-03,Matt McAndrew,Wasted Love,14,0,14,1
2015-09-12,Rihanna,B**** Better Have My Money,45,45,15,23
2015-12-26,iLoveMemphis,Hit The Quan,45,35,15,17
2015-06-27,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,93,91,15,15
2015-12-26,Travis Scott,Antidote,16,19,16,14
2015-12-26,X Ambassadors,Renegades,50,40,17,35
2015-08-15,Sia,Elastic Heart,44,41,17,30
2015-06-27,Zedd Featuring Selena Gomez,I Want You To Know,95,93,17,16
2015-08-15,Little Big Town,Girl Crush,42,36,18,24
2015-12-26,Justin Bieber,I'll Show You,51,34,19,6
2015-12-26,The Weeknd,In The Night,19,37,19,5
2015-08-22,Sam Hunt,Take Your Time,45,37,20,32
2015-12-26,Bryson Tiller,Don't,20,24,20,11
2015-12-12,Chris Stapleton,Tennessee Whiskey,80,66,20,4
2015-06-06,Chris Brown & Tyga,Ayo,59,51,21,20
2015-06-13,Kelly Clarkson,Heartbeat Song,72,71,21,20
2015-11-14,Charlie Puth Featuring Meghan Trainor,Marvin Gaye,61,54,21,20
2015-11-21,Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,57,45,21,20
2015-12-26,Drake,Back To Back,66,73,21,19
2015-12-26,Demi Lovato,Confident,31,21,21,10
2015-12-26,Jordan Smith,Somebody To Love,21,0,21,1
2015-10-24,Fall Out Boy,Uma Thurman,43,37,22,27
2015-10-10,Jidenna Featuring Roman GianArthur,Classic Man,46,39,22,21
2015-12-26,Post Malone,White Iverson,23,22,22,14
2015-10-03,5 Seconds Of Summer,She's Kinda Hot,82,61,22,9
2015-12-26,Missy Elliott Featuring Pharrell Williams,WTF (Where They From),57,59,22,5
2015-12-26,Adele,When We Were Young,78,69,22,3
2015-08-22,Maroon 5,This Summer's Gonna Hurt...,93,73,23,13
2015-12-26,Thomas Rhett,Die A Happy Man,25,23,23,12
2015-11-07,Rich Homie Quan,Flex (Ooh Ooh Ooh),49,44,26,27
2015-08-22,Trey Songz,Slow Motion,49,39,26,26
2015-07-11,Drake,Energy,82,79,26,20
2015-10-17,Luke Bryan,Kick The Dust Up,99,83,26,20
2015-10-31,Sam Hunt,House Party,68,63,26,20
2015-12-19,Calvin Harris & Disciples,How Deep Is Your Love,55,52,27,20
2015-12-26,Future Featuring Drake,Where Ya At,35,29,28,21
2015-07-04,Big Sean Featuring Drake,Blessings,48,46,28,20
2015-12-26,twenty one pilots,Stressed Out,28,45,28,12
2015-07-11,Britney Spears & Iggy Azalea,Pretty Girls,97,81,29,8
2015-12-26,The Chainsmokers Featuring Rozes,Roses,29,36,29,8
2015-05-30,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,44,36,30,20
2015-12-26,Luke Bryan,Strip It Down,80,75,30,19
